1245170	1245170
1278177	1278177
1319363	1319363
1335371	1335371
1355255	1355255
1380638	1380638
1382007	1382007
1385582	1385582
1397178	1397178
1420473	1420473
1428874	1428874
1456535	1456535
1512471	1512471
1533117	1533117
1540415	1540415
1619764	1619764
1642254	1642254
1643499	1643499
1653120	1653120
1654945	1654945
1668828	1668828
1714021	1714021
1741428	1741428
1757162	1757162
1854242	1854242
1860127	1860127
1873217	1873217
1895293	1895293
1914070	1914070
1957274	1957274
1958787	1958787
1961912	1961912
1968595	1968595
1972777	1972777
1973817	1973817
1994042	1994042
2020054	2020054
2072257	2072257
2087254	2087254
2121736	2121736
2138885	2138885
2169231	2169231
2189449	2189449
2246558	2246558
2262885	2262885
2279672	2279672
2308438	2308438
2313957	2313957
2397074	2397074
2479477	2479477
2483702	2483702
2486522	2486522
2536266	2536266
2759284	2759284
2768324	2768324
2783100	2783100
2860793	2860793
2863143	2863143
2864818	2864818
2875446	2875446
2888352	2888352
2895161	2895161
2895618	2895618
2897184	2897184
2910417	2910417
2933798	2933798
2975987	2975987
2991653	2991653
3031791	3031791
3042401	3042401
3051003	3051003
3058040	3058040
3124427	3124427
3132096	3132096
3168711	3168711
3221118	3221118
3323470	3323470
3345838	3345838
3359692	3359692
3368562	3368562
3376673	3376673
3394042	3394042
3396551	3396551
3399635	3399635
3416721	3416721
3438418	3438418
3475431	3475431
3556376	3556376
3629212	3629212
3667789	3667789
3678004	3678004
3707694	3707694
3710460	3710460
3860143	3860143
3962850	3962850
3975406	3975406
4009778	4009778
4016397	4016397
4065280	4065280
4085023	4085023
4087911	4087911
4098800	4098800
4156558	4156558
4172096	4172096
4207358	4207358
4217219	4217219
4218208	4218208
4240425	4240425
4269101	4269101
4365505	4365505
4423888	4423888
4452801	4452801
4481134	4481134
4556989	4556989
4562859	4562859
4574917	4574917
4578998	4578998
4611288	4611288
4652858	4652858
4693331	4693331
4740496	4740496
4743132	4743132
4751910	4751910
4758914	4758914
4772498	4772498
4808841	4808841
4818213	4818213
4840192	4840192
4855023	4855023
4868893	4868893
4890955	4890955
4892229	4892229
4905279	4905279
4954322	4954322
4969207	4969207
4980231	4980231
4985884	4985884
5070639	5070639
5088186	5088186
5105134	5105134
5161416	5161416
5208528	5208528
5219467	5219467
5225561	5225561
5260443	5260443
5362367	5362367
5363393	5363393
5365255	5365255
5433806	5433806
5443866	5443866
5467838	5467838
5482368	5482368
5486630	5486630
5487792	5487792
5561557	5561557
5579085	5579085
5579309	5579309
5613146	5613146
5624927	5624927
5642136	5642136
5648122	5648122
5772566	5772566
5780762	5780762
5830857	5830857
5842364	5842364
5864226	5864226
5888231	5888231
5914502	5914502
5935641	5935641
5950569	5950569
1016594	1016594
1016817	1016817
1046577	1046577
1059627	1059627
1082782	1082782
1099698	1099698
1122150	1122150
1154395	1154395
1157883	1157883
1198930	1198930
1199175	1199175
1234270	1234270
1280876	1280876
1293920	1293920
1317472	1317472
1334654	1334654
1386862	1386862
1453684	1453684
1462634	1462634
1514340	1514340
1541189	1541189
1556279	1556279
1589657	1589657
1594942	1594942
1633193	1633193
1637502	1637502
1642993	1642993
1643779	1643779
1649292	1649292
1680221	1680221
1722123	1722123
1735832	1735832
1743204	1743204
1861894	1861894
1907683	1907683
1933305	1933305
1993866	1993866
2004895	2004895
2006636	2006636
2025553	2025553
2043070	2043070
2050201	2050201
2061834	2061834
2081936	2081936
2091764	2091764
2096435	2096435
2151894	2151894
2168740	2168740
2172807	2172807
2179565	2179565
2189407	2189407
2222036	2222036
2225892	2225892
2252428	2252428
2272185	2272185
2283112	2283112
2307873	2307873
2315955	2315955
2327976	2327976
2352073	2352073
2353470	2353470
2363859	2363859
2375243	2375243
2394487	2394487
2439772	2439772
2480415	2480415
2484390	2484390
2521818	2521818
2527606	2527606
2528876	2528876
2542606	2542606
2591249	2591249
2634019	2634019
2674699	2674699
2695039	2695039
2698161	2698161
2705575	2705575
2708877	2708877
2763363	2763363
2770981	2770981
2783426	2783426
2904624	2904624
2910511	2910511
3035828	3035828
3048609	3048609
3050462	3050462
3050718	3050718
3069983	3069983
3092502	3092502
3140023	3140023
3189999	3189999
3222303	3222303
3231787	3231787
3256506	3256506
3271712	3271712
3297309	3297309
3323891	3323891
3347213	3347213
3388163	3388163
3423924	3423924
3434109	3434109
3486533	3486533
3554304	3554304
3572342	3572342
3583789	3583789
3644605	3644605
3647332	3647332
3697451	3697451
3707489	3707489
3780714	3780714
3810612	3810612
3815171	3815171
3822646	3822646
3835863	3835863
3843364	3843364
3933890	3933890
3938064	3938064
3945520	3945520
3975313	3975313
3993828	3993828
4091955	4091955
4094433	4094433
4126402	4126402
4131731	4131731
4148218	4148218
4167869	4167869
4172187	4172187
4203464	4203464
4204040	4204040
4217457	4217457
4322337	4322337
4333162	4333162
4376838	4376838
4444094	4444094
4445841	4445841
4458123	4458123
4479765	4479765
4492044	4492044
4492400	4492400
4512856	4512856
4517233	4517233
4523219	4523219
4535192	4535192
4566821	4566821
4587868	4587868
4587991	4587991
4613320	4613320
4613399	4613399
4628706	4628706
4651198	4651198
4665060	4665060
4867795	4867795
4871870	4871870
4897603	4897603
4952536	4952536
4978942	4978942
4997762	4997762
5003807	5003807
5083106	5083106
5136129	5136129
5148044	5148044
5155491	5155491
5163434	5163434
5212959	5212959
5251630	5251630
5274532	5274532
5285760	5285760
5290780	5290780
5297305	5297305
5378298	5378298
5379090	5379090
5422946	5422946
5435418	5435418
5478760	5478760
5494013	5494013
5568207	5568207
5625365	5625365
5650698	5650698
5692586	5692586
5707089	5707089
5713510	5713510
5719038	5719038
5748850	5748850
5770607	5770607
5794027	5794027
5833809	5833809
5835368	5835368
5908494	5908494
5924563	5924563
5943810	5943810
5946185	5946185
6002073	6002073
1026951	1026951
1028603	1028603
1046900	1046900
1046943	1046943
1080796	1080796
1114185	1114185
1147769	1147769
1166199	1166199
1169968	1169968
1188819	1188819
1193260	1193260
1214293	1214293
1233899	1233899
1246281	1246281
1302598	1302598
1309196	1309196
1325346	1325346
1338422	1338422
1389613	1389613
1412715	1412715
1441221	1441221
1441582	1441582
1458991	1458991
1477727	1477727
1480108	1480108
1496073	1496073
1536627	1536627
1547648	1547648
1608741	1608741
1670447	1670447
1701835	1701835
1796760	1796760
1803757	1803757
1971827	1971827
1995934	1995934
2058352	2058352
2058694	2058694
2074717	2074717
2081721	2081721
2108220	2108220
2145008	2145008
2151727	2151727
2184311	2184311
2200251	2200251
2233632	2233632
2253481	2253481
2268711	2268711
2296175	2296175
2297913	2297913
2321722	2321722
2363263	2363263
2427343	2427343
2473206	2473206
2517642	2517642
2535211	2535211
2540731	2540731
2548484	2548484
2567531	2567531
2635716	2635716
2643357	2643357
2686259	2686259
2730558	2730558
2812332	2812332
2822591	2822591
2832841	2832841
2907233	2907233
2920050	2920050
2938606	2938606
2955590	2955590
2977934	2977934
2978947	2978947
2993434	2993434
3003922	3003922
3051905	3051905
3097646	3097646
3128732	3128732
3136066	3136066
3149855	3149855
3200807	3200807
3201120	3201120
3242719	3242719
3329912	3329912
3362972	3362972
3427208	3427208
3439160	3439160
3439929	3439929
3446997	3446997
3473621	3473621
3497124	3497124
3537473	3537473
3575764	3575764
3597271	3597271
3611138	3611138
3699740	3699740
3718129	3718129
3729219	3729219
3774192	3774192
3775915	3775915
3795969	3795969
3832133	3832133
3851263	3851263
3865656	3865656
3912597	3912597
3916834	3916834
3937610	3937610
3960756	3960756
3969250	3969250
4012562	4012562
4047932	4047932
4070330	4070330
4181109	4181109
4193726	4193726
4247973	4247973
4370290	4370290
4371351	4371351
4420879	4420879
4435400	4435400
4452351	4452351
4455020	4455020
4489120	4489120
4493418	4493418
4501626	4501626
4513682	4513682
4534557	4534557
4544908	4544908
4593265	4593265
4596037	4596037
4623951	4623951
4635974	4635974
4647913	4647913
4650457	4650457
4693040	4693040
4701651	4701651
4776548	4776548
4787985	4787985
4790621	4790621
4809383	4809383
4814357	4814357
4851630	4851630
4931085	4931085
4966154	4966154
4980228	4980228
4985891	4985891
5029545	5029545
5033975	5033975
5081487	5081487
5130058	5130058
5130686	5130686
5137394	5137394
5152685	5152685
5199341	5199341
5253727	5253727
5322121	5322121
5345033	5345033
5356682	5356682
5385053	5385053
5485673	5485673
5486285	5486285
5490775	5490775
5517403	5517403
5521846	5521846
5529800	5529800
5542123	5542123
5546375	5546375
5592125	5592125
5603616	5603616
5605464	5605464
5628961	5628961
5645373	5645373
5647277	5647277
5668022	5668022
5690593	5690593
5724242	5724242
5748888	5748888
5788051	5788051
5789104	5789104
5790276	5790276
5798114	5798114
5835416	5835416
5874601	5874601
5919567	5919567
5919975	5919975
6008765	6008765
1063920	1063920
1089081	1089081
1124935	1124935
1151243	1151243
1177736	1177736
1192876	1192876
1228788	1228788
1274195	1274195
1280171	1280171
1287659	1287659
1316832	1316832
1335286	1335286
1419430	1419430
1435554	1435554
1442776	1442776
1457158	1457158
1545767	1545767
1564954	1564954
1583711	1583711
1596878	1596878
1613495	1613495
1617228	1617228
1633034	1633034
1637516	1637516
1650466	1650466
1684307	1684307
1737838	1737838
1744088	1744088
1754410	1754410
1780491	1780491
1782320	1782320
1808502	1808502
1815717	1815717
1860243	1860243
1889323	1889323
1960743	1960743
2005529	2005529
2019788	2019788
2074408	2074408
2107521	2107521
2118990	2118990
2126273	2126273
2131404	2131404
2183754	2183754
2199438	2199438
2230204	2230204
2328202	2328202
2349553	2349553
2357837	2357837
2398806	2398806
2476513	2476513
2481982	2481982
2486951	2486951
2495678	2495678
2510977	2510977
2538966	2538966
2669210	2669210
2725190	2725190
2737581	2737581
2744217	2744217
2750158	2750158
2757234	2757234
2825804	2825804
2900711	2900711
3015432	3015432
3028488	3028488
3040451	3040451
3115166	3115166
3178452	3178452
3181206	3181206
3195617	3195617
3212448	3212448
3227087	3227087
3251968	3251968
3296856	3296856
3302888	3302888
3332123	3332123
3341554	3341554
3358886	3358886
3368897	3368897
3377044	3377044
3387167	3387167
3392006	3392006
3513473	3513473
3532989	3532989
3548389	3548389
3686146	3686146
3701182	3701182
3714237	3714237
3751216	3751216
3809697	3809697
3860621	3860621
3918016	3918016
3933782	3933782
4030595	4030595
4036493	4036493
4038422	4038422
4060072	4060072
4060901	4060901
4070788	4070788
4073261	4073261
4110189	4110189
4115960	4115960
4187574	4187574
4200304	4200304
4221647	4221647
4227930	4227930
4277694	4277694
4341418	4341418
4341738	4341738
4360471	4360471
4385767	4385767
4404383	4404383
4434792	4434792
4437767	4437767
4471183	4471183
4494584	4494584
4531066	4531066
4538368	4538368
4538457	4538457
4613993	4613993
4670818	4670818
4722619	4722619
4776738	4776738
4819359	4819359
4821638	4821638
4861006	4861006
4873155	4873155
4901889	4901889
4914940	4914940
4967235	4967235
4970998	4970998
5003333	5003333
5006308	5006308
5017865	5017865
5078927	5078927
5091531	5091531
5094103	5094103
5094319	5094319
5138405	5138405
5155080	5155080
5191544	5191544
5263600	5263600
5321338	5321338
5336069	5336069
5336946	5336946
5392123	5392123
5397231	5397231
5435225	5435225
5442254	5442254
5453902	5453902
5505249	5505249
5505815	5505815
5516712	5516712
5532380	5532380
5556905	5556905
5568224	5568224
5580830	5580830
5665337	5665337
5727459	5727459
5773594	5773594
5814276	5814276
5831564	5831564
5916919	5916919
5934040	5934040
5942607	5942607
6006092	6006092
1020636	1020636
1077822	1077822
1107289	1107289
1110534	1110534
1111290	1111290
1166627	1166627
1251633	1251633
1263502	1263502
1342128	1342128
1345710	1345710
1382263	1382263
1400772	1400772
1425810	1425810
1434693	1434693
1473724	1473724
1477014	1477014
1483754	1483754
1485069	1485069
1495522	1495522
1497616	1497616
1502641	1502641
1508725	1508725
1579655	1579655
1696460	1696460
1740733	1740733
1790536	1790536
1823652	1823652
1874488	1874488
1893861	1893861
1912441	1912441
1929596	1929596
1931580	1931580
1938245	1938245
1993726	1993726
2005928	2005928
2031937	2031937
2037135	2037135
2040117	2040117
2050215	2050215
2065347	2065347
2065603	2065603
2069997	2069997
2091735	2091735
2114699	2114699
2187385	2187385
2220215	2220215
2292161	2292161
2318460	2318460
2345070	2345070
2349091	2349091
2414578	2414578
2437043	2437043
2453030	2453030
2566099	2566099
2571374	2571374
2583195	2583195
2584468	2584468
2633136	2633136
2697242	2697242
2885601	2885601
2905944	2905944
2917911	2917911
2926990	2926990
2942757	2942757
2975962	2975962
2996702	2996702
2998537	2998537
3007339	3007339
3009038	3009038
3010933	3010933
3016726	3016726
3030133	3030133
3069020	3069020
3114592	3114592
3122765	3122765
3226826	3226826
3305003	3305003
3327795	3327795
3345722	3345722
3379570	3379570
3403969	3403969
3411235	3411235
3428798	3428798
3452408	3452408
3475838	3475838
3483400	3483400
3500821	3500821
3505901	3505901
3518349	3518349
3520777	3520777
3527150	3527150
3568446	3568446
3572068	3572068
3595366	3595366
3596683	3596683
3614810	3614810
3616382	3616382
3677500	3677500
3699555	3699555
3752847	3752847
3774343	3774343
3810191	3810191
3817952	3817952
3845060	3845060
3865048	3865048
3877151	3877151
3960701	3960701
3984415	3984415
3987168	3987168
3987380	3987380
3991815	3991815
4047704	4047704
4062317	4062317
4089300	4089300
4090432	4090432
4177494	4177494
4181220	4181220
4215716	4215716
4240344	4240344
4291332	4291332
4318897	4318897
4368952	4368952
4454545	4454545
4473705	4473705
4504182	4504182
4510342	4510342
4538276	4538276
4551472	4551472
4575923	4575923
4581080	4581080
4592002	4592002
4602842	4602842
4611943	4611943
4620374	4620374
4642856	4642856
4664241	4664241
4665830	4665830
4691914	4691914
4730985	4730985
4765812	4765812
4819029	4819029
4823101	4823101
4848578	4848578
4856393	4856393
4869492	4869492
4874106	4874106
4874568	4874568
4886793	4886793
4889529	4889529
4902334	4902334
4917975	4917975
4934510	4934510
4974747	4974747
4975866	4975866
4983780	4983780
5022453	5022453
5043712	5043712
5055671	5055671
5059064	5059064
5059778	5059778
5081944	5081944
5123095	5123095
5132656	5132656
5139953	5139953
5144337	5144337
5157904	5157904
5160540	5160540
5171791	5171791
5207923	5207923
5221662	5221662
5291141	5291141
5298467	5298467
5311870	5311870
5326638	5326638
5327914	5327914
5329936	5329936
5336896	5336896
5344679	5344679
5347783	5347783
5392657	5392657
5415918	5415918
5419394	5419394
5432018	5432018
5463757	5463757
5467419	5467419
5487568	5487568
5490409	5490409
5504620	5504620
5509564	5509564
5520892	5520892
5544076	5544076
5557303	5557303
5586631	5586631
5622194	5622194
5651205	5651205
5690992	5690992
5699408	5699408
5713003	5713003
5733363	5733363
5741760	5741760
5798592	5798592
5811734	5811734
5813892	5813892
5817304	5817304
5835034	5835034
5835864	5835864
5851603	5851603
5940619	5940619
5970378	5970378
5989512	5989512
6006127	6006127
1037215	1037215
1047575	1047575
1108265	1108265
1112908	1112908
1156399	1156399
1228029	1228029
1253051	1253051
1300503	1300503
1318019	1318019
1329478	1329478
1345380	1345380
1355017	1355017
1391445	1391445
1424765	1424765
1440961	1440961
1447622	1447622
1462037	1462037
1488130	1488130
1499679	1499679
1588167	1588167
1594051	1594051
1613516	1613516
1636047	1636047
1669291	1669291
1684958	1684958
1692257	1692257
1699643	1699643
1702971	1702971
1722734	1722734
1723730	1723730
1743033	1743033
1748094	1748094
1748837	1748837
1750627	1750627
1770861	1770861
1776033	1776033
1778966	1778966
1858414	1858414
1863486	1863486
1863515	1863515
1868565	1868565
2021964	2021964
2034980	2034980
2210352	2210352
2231931	2231931
2257600	2257600
2388914	2388914
2461788	2461788
2522891	2522891
2540755	2540755
2556096	2556096
2566107	2566107
2569222	2569222
2614615	2614615
2680861	2680861
2686553	2686553
2703758	2703758
2744327	2744327
2760772	2760772
2765858	2765858
2778101	2778101
2791837	2791837
2801714	2801714
2804223	2804223
2831388	2831388
2933562	2933562
2995552	2995552
3022498	3022498
3033324	3033324
3103066	3103066
3108553	3108553
3126140	3126140
3215323	3215323
3235118	3235118
3278280	3278280
3364198	3364198
3378843	3378843
3388879	3388879
3421027	3421027
3452967	3452967
3462693	3462693
3466484	3466484
3467156	3467156
3482355	3482355
3552396	3552396
3556995	3556995
3587982	3587982
3588365	3588365
3590099	3590099
3630626	3630626
3667227	3667227
3680529	3680529
3757353	3757353
3774033	3774033
3783692	3783692
3812630	3812630
3839531	3839531
3907577	3907577
3924554	3924554
3925335	3925335
4033758	4033758
4061390	4061390
4066399	4066399
4150023	4150023
4248856	4248856
4272292	4272292
4281549	4281549
4426592	4426592
4433720	4433720
4438723	4438723
4444190	4444190
4462865	4462865
4473428	4473428
4491772	4491772
4518205	4518205
4521896	4521896
4543517	4543517
4554699	4554699
4556232	4556232
4558339	4558339
4604101	4604101
4604808	4604808
4651495	4651495
4660341	4660341
4705772	4705772
4741075	4741075
4765017	4765017
4784319	4784319
4810416	4810416
4817432	4817432
4861519	4861519
4927130	4927130
5013854	5013854
5023037	5023037
5075189	5075189
5112175	5112175
5184326	5184326
5259444	5259444
5310020	5310020
5323918	5323918
5363961	5363961
5367196	5367196
5401345	5401345
5436628	5436628
5448877	5448877
5467689	5467689
5487106	5487106
5597146	5597146
5624531	5624531
5644102	5644102
5644133	5644133
5647550	5647550
5663956	5663956
5684112	5684112
5703750	5703750
5721778	5721778
5745722	5745722
5746904	5746904
5760618	5760618
5815397	5815397
5855336	5855336
5861941	5861941
5879161	5879161
5901909	5901909
5908083	5908083
5945653	5945653
5948042	5948042
1015342	1015342
1098470	1098470
1103760	1103760
1106816	1106816
1112887	1112887
1123373	1123373
1148852	1148852
1174233	1174233
1179652	1179652
1179938	1179938
1218445	1218445
1224975	1224975
1233861	1233861
1255675	1255675
1317640	1317640
1318907	1318907
1362570	1362570
1381940	1381940
1402881	1402881
1442767	1442767
1461497	1461497
1467539	1467539
1478226	1478226
1487360	1487360
1551794	1551794
1556265	1556265
1575838	1575838
1596941	1596941
1614459	1614459
1647158	1647158
1673886	1673886
1678026	1678026
1724326	1724326
1725543	1725543
1743218	1743218
1768937	1768937
1784030	1784030
1804034	1804034
1808990	1808990
1818904	1818904
1825574	1825574
1839039	1839039
1857853	1857853
1891391	1891391
1904062	1904062
1964248	1964248
2019330	2019330
2061677	2061677
2087865	2087865
2097665	2097665
2205133	2205133
2249718	2249718
2272086	2272086
2322003	2322003
2324744	2324744
2419449	2419449
2552621	2552621
2607006	2607006
2614942	2614942
2617855	2617855
2670084	2670084
2683474	2683474
2717481	2717481
2761207	2761207
2762684	2762684
2763107	2763107
2774917	2774917
2788599	2788599
2790398	2790398
2795231	2795231
2809629	2809629
2885221	2885221
2888559	2888559
2900241	2900241
2926915	2926915
2948312	2948312
2956117	2956117
2977398	2977398
3002131	3002131
3027002	3027002
3044073	3044073
3051823	3051823
3056196	3056196
3112712	3112712
3126972	3126972
3153094	3153094
3244281	3244281
3248395	3248395
3249357	3249357
3276011	3276011
3300934	3300934
3305760	3305760
3314834	3314834
3318774	3318774
3325704	3325704
3338958	3338958
3343100	3343100
3357164	3357164
3364289	3364289
3372299	3372299
3372631	3372631
3374219	3374219
3385529	3385529
3396082	3396082
3415926	3415926
3543049	3543049
3550115	3550115
3605902	3605902
3612113	3612113
3666076	3666076
3679691	3679691
3692552	3692552
3697575	3697575
3731634	3731634
3742836	3742836
3825952	3825952
3828068	3828068
3846946	3846946
3867752	3867752
3876463	3876463
3906832	3906832
3948699	3948699
3956208	3956208
3961754	3961754
3962227	3962227
3975941	3975941
4009690	4009690
4091461	4091461
4113823	4113823
4120015	4120015
4135725	4135725
4168963	4168963
4197078	4197078
4203245	4203245
4205160	4205160
4216327	4216327
4218701	4218701
4281513	4281513
4283069	4283069
4301134	4301134
4302951	4302951
4305512	4305512
4326845	4326845
4337611	4337611
4360993	4360993
4380514	4380514
4408855	4408855
4448542	4448542
4463657	4463657
4491434	4491434
4618718	4618718
4624583	4624583
4643121	4643121
4671735	4671735
4684311	4684311
4727689	4727689
4733207	4733207
4813024	4813024
4850970	4850970
4865617	4865617
4872746	4872746
4919568	4919568
4935856	4935856
4957138	4957138
4958390	4958390
4988252	4988252
5077100	5077100
5091555	5091555
5100335	5100335
5105025	5105025
5130653	5130653
5145960	5145960
5166105	5166105
5183152	5183152
5195592	5195592
5267291	5267291
5278649	5278649
5293521	5293521
5314765	5314765
5333856	5333856
5369684	5369684
5416431	5416431
5436451	5436451
5529944	5529944
5592265	5592265
5607910	5607910
5611668	5611668
5686778	5686778
5739331	5739331
5745986	5745986
5754965	5754965
5832382	5832382
5838885	5838885
5876600	5876600
5894162	5894162
5931740	5931740
5967779	5967779
5974886	5974886
6001460	6001460
6012780	6012780
